feature,logistic_top20_frequency,mean_absolute_coefficient,mean_standardized_coefficient,sign_consistency,rf_top20_frequency,mean_ap_drop,ap_drop_std_across_folds,logistic_rank,rf_rank,meets_either_method_60pct_rule,meets_both_methods_60pct_rule,evidence_frequency_sum,mean_rank
feature_512,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_513,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_514,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_515,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_516,0.0,0.1318469027134278,-0.08174469054930682,0.9333333333333333,0.0,0.0011400892609156146,0.0026080819958827182,392.0,138.0,False,False,0.0,265.0
feature_528,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_529,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_530,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_531,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_532,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_533,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_534,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_535,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_536,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_537,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_538,0.0,,,,0.0,0.0,0.0,,265.0,False,False,0.0,265.0
feature_135,0.0,0.07951342514824362,-0.007971245452656957,0.6,0.0,0.0020489104360171635,0.003475558281299591,465.0,67.0,False,False,0.0,266.0
feature_545,0.0,0.09094912609302483,-0.08098331697852218,0.8,0.0,0.001795477959745993,0.003178692626891324,455.0,85.0,False,False,0.0,270.0
feature_554,0.0,0.15436551880219176,0.14986707766821358,0.9333333333333333,0.0,0.0006736614450537525,0.0051180133351933065,364.0,177.0,False,False,0.0,270.5
feature_085,0.0,0.28206826510685606,-0.28206826510685606,1.0,0.0,-9.443635466227506e-06,0.00011454101941869393,157.0,387.0,False,False,0.0,272.0
feature_217,0.0,0.14352098010525718,0.05438752209676898,0.6666666666666666,0.0,0.0007221602823202167,0.001420041469571948,376.0,171.0,False,False,0.0,273.5
feature_556,0.0,0.14214199812614348,-0.13938093573423058,0.9333333333333333,0.0,0.0006792777695848574,0.002029373746179022,379.0,174.0,False,False,0.0,276.5
feature_521,0.0,0.1863923193903301,-0.1096821849463469,0.7333333333333334,0.0,1.7472876090033712e-06,3.907053869974611e-06,293.0,262.0,False,False,0.0,277.5
feature_219,0.0,0.12520382200412433,-0.11109810646133847,0.8666666666666667,0.0,0.0010173011751826702,0.0033496465611315878,406.0,151.0,False,False,0.0,278.5
feature_475,0.0,0.15755780633107735,0.12370967150843713,0.8,0.0,0.00047698337460497784,0.00312706290408327,357.0,201.0,False,False,0.0,279.0
feature_181,0.0,0.0976306941898899,0.05968645594865287,0.7333333333333333,0.0,0.001402617359181383,0.004984146594131649,446.0,113.0,False,False,0.0,279.5
feature_460,0.0,0.3230163494909383,0.3136559132946379,0.9333333333333333,0.0,-0.0004452875881786167,0.0010762506315882539,120.0,442.0,False,False,0.0,281.0
feature_332,0.0,0.5012296246392663,-0.5012296246392663,1.0,0.0,-0.001270132221035584,0.0015259940175085531,45.0,519.0,False,False,0.0,282.0
feature_071,0.0,0.3782420579516118,0.3326754295367699,0.8666666666666667,0.0,-0.000884221387068381,0.0029690512242281646,87.0,483.0,False,False,0.0,285.0
feature_176,0.0,0.12353871278411689,-0.0038313331093142843,0.6,0.0,0.0007879387850213526,0.002748664756793259,408.0,165.0,False,False,0.0,286.5
feature_344,0.0,0.36465763021732395,-0.34356690249286964,0.8666666666666667,0.0,-0.0008400675759426286,0.005143000641402756,95.0,478.0,False,False,0.0,286.5
feature_539,0.0,0.13549421963407918,-0.11367642808508115,0.8,0.0,0.0005579084328618015,0.00202462496788584,384.0,190.0,False,False,0.0,287.0
feature_438,0.0,0.48227601774336487,-0.48227601774336487,1.0,0.0,-0.001465924288709081,0.0045985425019242155,49.0,527.0,False,False,0.0,288.0
feature_386,0.0,0.32162264980646327,-0.32118501284375467,0.9333333333333333,0.0,-0.000593043845095435,0.0010737035167100316,121.0,457.0,False,False,0.0,289.0
feature_551,0.0,0.2639120038794678,0.2639120038794678,1.0,0.0,-0.00015343329877306647,0.003073992114527152,170.0,408.0,False,False,0.0,289.0
feature_123,0.0,0.11757741579755748,0.0913007725149744,0.8,0.0,0.0008613381727121357,0.005716582193078681,421.0,158.0,False,False,0.0,289.5
feature_245,0.0,0.12975646771233498,0.06030224039672778,0.7333333333333333,0.0,0.000620491740468428,0.001954433024307863,398.0,185.0,False,False,0.0,291.5
feature_352,0.0,0.3421873180683982,-0.3255028049255884,0.9333333333333333,0.0,-0.000854817720738053,0.0018079746736910788,105.0,479.0,False,False,0.0,292.0
feature_455,0.0,0.2717281599752484,0.2717281599752484,1.0,0.0,-0.00030236202846271046,0.0028203794131137403,163.0,422.0,False,False,0.0,292.5
feature_045,0.0,0.340764216586809,0.340764216586809,1.0,0.0,-0.0008784027892353534,0.004490588045320104,107.0,482.0,False,False,0.0,294.5
feature_185,0.0,0.07704888318270216,-0.02064806193776725,0.6,0.0,0.001310178544272015,0.004419301400525233,467.0,122.0,False,False,0.0,294.5
feature_517,0.0,0.10884550167837434,0.03886644966878348,0.6666666666666666,0.0,0.0008238938153415328,0.0011646564735813341,433.0,161.0,False,False,0.0,297.0
feature_540,0.0,0.16175762872233454,-0.14776752970435786,0.8666666666666667,0.0,7.7121037935729e-05,0.002561501155904008,343.0,251.0,False,False,0.0,297.0
feature_156,0.0,0.14616096115987315,-0.11939036610763513,0.6,0.0,0.00027574874307264023,0.0038426320510879025,375.0,222.0,False,False,0.0,298.5
feature_336,0.0,0.07830452570127018,-0.03573509811726717,0.7333333333333334,0.0,0.0012423010191482194,0.004890716709747561,466.0,131.0,False,False,0.0,298.5
feature_012,0.0,0.15937452398386195,0.040998164176677544,0.5333333333333333,0.0,0.00011019143259491017,0.001597037457664727,353.0,245.0,False,False,0.0,299.0
feature_177,0.0,0.2434729715305557,-0.2434729715305557,1.0,0.0,-0.00015184730108788733,0.003010445807616902,192.0,407.0,False,False,0.0,299.5
feature_367,0.0,0.1545468138001228,-0.06461825990894327,0.6666666666666667,0.0,0.00012462031816861692,0.003923429506730153,363.0,241.0,False,False,0.0,302.0
feature_472,0.0,0.22780327211851253,-0.05764140999054203,0.6666666666666667,0.0,-1.368355040378133e-05,0.002653655699219353,216.0,388.0,False,False,0.0,302.0
feature_355,0.0,0.330969375449107,0.330969375449107,1.0,0.0,-0.0009408062183544064,0.002401179332440643,115.0,490.0,False,False,0.0,302.5
feature_368,0.0,0.31060196999907136,-0.31060196999907136,1.0,0.0,-0.0008321301048944683,0.0041484551328265385,128.0,477.0,False,False,0.0,302.5
feature_468,0.0,0.23705823055293576,-0.22659735544375578,0.9333333333333333,0.0,-0.00012237616628761144,0.0029880324492559365,204.0,403.0,False,False,0.0,303.5
feature_434,0.0,0.1000643391458518,0.016495946512408745,0.5333333333333333,0.0,0.0007659506523396956,0.005391569451874528,442.0,168.0,False,False,0.0,305.0
feature_077,0.0,0.1191611717017675,0.05139737693812051,0.6,0.0,0.0005309688627965713,0.0031311866266188434,419.0,193.0,False,False,0.0,306.0
feature_312,0.0,0.15593767245032525,-0.15593767245032525,1.0,0.0,4.887210093752841e-05,0.001824075586969154,359.0,253.0,False,False,0.0,306.0
feature_564,0.0,0.24346004875598762,0.24346004875598762,1.0,0.0,-0.00027920333504221083,0.00183628319947202,193.0,419.0,False,False,0.0,306.0
feature_139,0.0,0.11826933680507516,0.03527944064591089,0.5333333333333333,0.0,0.0005299848696793598,0.005957062456994107,420.0,194.0,False,False,0.0,307.0
feature_520,0.0,0.3324437914043699,-0.3324437914043699,1.0,0.0,-0.0010421541831626894,0.0020634801553274964,113.0,502.0,False,False,0.0,307.5
feature_086,0.0,0.38469000323503094,0.38469000323503094,1.0,0.0,-0.0015912602457512452,0.001714162104350115,84.0,532.0,False,False,0.0,308.0
feature_267,0.0,0.10288107450174173,-0.08446584681056803,0.8666666666666667,0.0,0.0006488259058705907,0.004028594253589329,437.0,182.0,False,False,0.0,309.5
feature_165,0.0,0.3310450430770283,-0.3310450430770283,1.0,0.0,-0.0010518404993850815,0.002695156260663464,114.0,506.0,False,False,0.0,310.0
feature_360,0.0,0.12577631158378721,0.06078939271572495,0.7333333333333333,0.0,0.0003396168639190697,0.0028775483077446173,405.0,216.0,False,False,0.0,310.5
feature_150,0.0,0.2702329499016025,0.22183934154556487,0.8,0.0,-0.000607117518220888,0.0033869328093834865,164.0,458.0,False,False,0.0,311.0
feature_093,0.0,0.3766770021688414,-0.3766770021688414,1.0,0.0,-0.0016670354202369454,0.002299361047070549,88.0,536.0,False,False,0.0,312.0
feature_293,0.0,0.23289720415963985,0.09797127629763769,0.6666666666666666,0.0,-0.00025448238101162437,0.00031244936561468817,209.0,416.0,False,False,0.0,312.5
feature_518,0.0,0.13488926158753065,0.045458482420501996,0.5333333333333333,0.0,0.00013297440508346726,0.0013005533450831735,385.0,240.0,False,False,0.0,312.5
feature_161,0.0,0.26876298042619434,-0.26876298042619434,1.0,0.0,-0.0006489609654205754,0.0061135141765949925,165.0,462.0,False,False,0.0,313.5
feature_553,0.0,0.2763383858334001,-0.22491060302747784,0.7333333333333334,0.0,-0.0006940991610143257,0.004708203663659198,162.0,466.0,False,False,0.0,314.0
feature_550,0.0,0.10887226053653656,-0.09659048611159478,0.8666666666666667,0.0,0.0004788870869763187,0.002303918390275723,432.0,200.0,False,False,0.0,316.0
feature_068,0.0,0.4173889783613907,-0.3934676864764698,0.8666666666666667,0.0,-0.00250481659555901,0.002328895127427008,67.0,568.0,False,False,0.0,317.5
feature_583,0.0,0.09428930314730224,0.07977269700142214,0.8,0.0,0.0005687824099619933,0.0063452453497372064,449.0,189.0,False,False,0.0,319.0
feature_001,0.0,0.09865439789413787,-0.0642635934800516,0.7333333333333334,0.0,0.0005248156213521463,0.004875751597592991,444.0,195.0,False,False,0.0,319.5
feature_046,0.0,0.3796961499865129,0.3796961499865129,1.0,0.0,-0.0019447219011528999,0.003865261728074835,85.0,555.0,False,False,0.0,320.0
feature_497,0.0,0.12420562638940627,-0.04454202301549023,0.6,0.0,0.00014692387361282716,0.001194680197826543,407.0,235.0,False,False,0.0,321.0
feature_366,0.0,0.37242580906066414,-0.37242580906066414,1.0,0.0,-0.0018475953525786443,0.003444741909690243,91.0,552.0,False,False,0.0,321.5
feature_009,0.0,0.31050968322495376,-0.31050968322495376,1.0,0.0,-0.001200519873802671,0.0018646293224128573,129.0,515.0,False,False,0.0,322.0
feature_250,0.0,0.10071910857787741,0.004127049981836757,0.6666666666666667,0.0,0.000440796755762866,0.007428627151026249,440.0,204.0,False,False,0.0,322.0
feature_288,0.0,0.10623101927681393,-0.015820996341628236,0.6,0.0,0.0003919962847284095,0.005826060941659229,434.0,212.0,False,False,0.0,323.0
feature_421,0.0,0.27800598895274803,-0.2371915299016531,0.8666666666666667,0.0,-0.0009062266984924312,0.004516931160113385,161.0,486.0,False,False,0.0,323.5
feature_220,0.0,0.08091158915422467,-0.07315006968085011,0.7333333333333334,0.0,0.0006034692577867632,0.0014792620701365694,463.0,187.0,False,False,0.0,325.0
feature_430,0.0,0.20356726286268503,0.20356726286268503,1.0,0.0,-3.457151848214419e-05,0.007494219884621721,261.0,391.0,False,False,0.0,326.0
feature_117,0.0,0.3711292136444085,-0.36871727422320355,0.9333333333333333,0.0,-0.002422611799280609,0.003126950986913257,93.0,565.0,False,False,0.0,329.0
feature_280,0.0,0.37268857764582286,-0.3502211737524922,0.8,0.0,-0.0027128093263871817,0.005950935659742358,90.0,572.0,False,False,0.0,331.0
feature_454,0.0,0.28351492530877354,-0.28351492530877354,1.0,0.0,-0.0011022959469766595,0.006687464816943193,155.0,509.0,False,False,0.0,332.0
feature_574,0.0,0.2296285458891454,-0.22674056944447823,0.9333333333333333,0.0,-0.000495801441506577,0.003193650280565605,213.0,451.0,False,False,0.0,332.0
feature_300,0.0,0.24123438778103015,-0.24123438778103015,1.0,0.0,-0.000773999542989817,0.004113432013695826,195.0,473.0,False,False,0.0,334.0
feature_492,0.0,0.08701671049628554,-0.038006073078107994,0.7333333333333334,0.0,0.00040408916066770885,0.0007875269040284663,458.0,210.0,False,False,0.0,334.0
feature_308,0.0,0.21733455995428377,-0.16255972911582905,0.7333333333333334,0.0,-0.00037996782000426224,0.004345381880026889,238.0,431.0,False,False,0.0,334.5
feature_162,0.0,0.36284206001019925,-0.34428586347134027,0.9333333333333333,0.0,-0.002932893134314287,0.006414389601212011,96.0,575.0,False,False,0.0,335.5
feature_390,0.0,0.19573115971075444,-0.06893970188364065,0.6,0.0,-0.0001041073570955898,0.0035042640127382046,274.0,399.0,False,False,0.0,336.5
feature_442,0.0,0.09629671650710075,-0.04347108369274135,0.8,0.0,0.00022972265702291824,0.0018706002743099765,448.0,226.0,False,False,0.0,337.0
feature_467,0.0,0.18927276779301866,0.18927276779301866,1.0,0.0,-3.03503829660174e-05,0.006166367070279009,284.0,390.0,False,False,0.0,337.0
feature_032,0.0,0.256410773738215,0.21035322454719893,0.8,0.0,-0.000980594139871257,0.007535374526874141,177.0,498.0,False,False,0.0,337.5
feature_275,0.0,0.10260483533358769,0.0007914625793226141,0.6,0.0,0.00014268010835980508,0.002826761542733178,438.0,237.0,False,False,0.0,337.5
feature_222,0.0,0.08379961498898697,-0.05705657707503266,0.7333333333333334,0.0,0.000316860308297895,0.002268003925846693,460.0,218.0,False,False,0.0,339.0
feature_297,0.0,0.22524833252616178,0.18029002676840905,0.8666666666666667,0.0,-0.0006379840766674712,0.002538312907922794,221.0,461.0,False,False,0.0,341.0
feature_057,0.0,0.21626139574076927,-0.20814021354297058,0.8666666666666667,0.0,-0.00045908799412992156,0.002144882879229672,244.0,443.0,False,False,0.0,343.5
feature_082,0.0,0.24629618994824146,-0.05723962260099331,0.6,0.0,-0.0010282750379798163,0.0029677298649841495,190.0,500.0,False,False,0.0,345.0
feature_252,0.0,0.18596322482063815,0.1707841977912389,0.8666666666666667,0.0,-5.95653464454857e-05,0.0034409639057399444,296.0,394.0,False,False,0.0,345.0
feature_319,0.0,0.21882324840017678,0.1399742454143328,0.7333333333333333,0.0,-0.0006245458271292139,0.010380285087370468,234.0,459.0,False,False,0.0,346.5
feature_356,0.0,0.24037501705192063,-0.09125637381026167,0.6,0.0,-0.0009799782395454038,0.0013503244996450688,197.0,497.0,False,False,0.0,347.0
feature_382,0.0,0.09671263664151149,-0.08636994019009703,0.9333333333333333,0.0,9.785351025733968e-05,0.0029828472230561437,447.0,247.0,False,False,0.0,347.0
feature_544,0.0,0.21293809134352717,-0.21065657143436214,0.9333333333333333,0.0,-0.00045957787343497053,0.00024397924232802534,250.0,444.0,False,False,0.0,347.0
feature_494,0.0,0.09120783079186746,-0.04778310689223883,0.7333333333333334,0.0,0.00011773313846399902,0.0008309232797730625,454.0,242.0,False,False,0.0,348.0
feature_036,0.0,0.2134317290781871,0.21198948165232814,0.9333333333333333,0.0,-0.0004851233588877976,0.0010683612656600607,248.0,449.0,False,False,0.0,348.5
feature_145,0.0,0.2807705251764858,-0.27017336794269214,0.8666666666666667,0.0,-0.001732789173017235,0.002584788962607482,159.0,540.0,False,False,0.0,349.5
feature_018,0.0,0.2428895917099605,-0.21836813013760178,0.8666666666666667,0.0,-0.0011212930254350423,0.0016284215278743156,194.0,511.0,False,False,0.0,352.5
feature_212,0.0,0.20486396431947576,-0.20014332989776765,0.9333333333333333,0.0,-0.0004987661617044189,0.004792497473387644,258.0,452.0,False,False,0.0,355.0
feature_223,0.0,0.178851752430345,-0.1066130357744592,0.6666666666666667,0.0,-0.00010783892542150144,0.005115254934989977,310.0,401.0,False,False,0.0,355.5
feature_568,0.0,0.19776959523242357,0.19655590159838934,0.9333333333333333,0.0,-0.00043272470641490536,0.0005621475760062787,272.0,440.0,False,False,0.0,356.0
feature_303,0.0,0.18830139617025238,-0.04869284693267003,0.5333333333333333,0.0,-0.0003559526808404878,0.0014581212508626388,286.0,428.0,False,False,0.0,357.0
feature_035,0.0,0.2297622456925587,-0.2297622456925587,1.0,0.0,-0.0010864866122431577,0.0030909284900308815,212.0,507.0,False,False,0.0,359.5
feature_228,0.0,0.20971429101551078,0.18606949090791694,0.8,0.0,-0.0007670497874447532,0.003040581666680013,254.0,472.0,False,False,0.0,363.0
feature_295,0.0,0.29581293789217966,0.2747044085858222,0.8666666666666667,0.0,-0.004437196411839232,0.008902863641767702,141.0,587.0,False,False,0.0,364.0
feature_002,0.0,0.17483539573515694,0.05282849552914777,0.6666666666666666,0.0,-0.0001645331794174198,0.0020966025563063716,320.0,409.0,False,False,0.0,364.5
feature_439,0.0,0.200676881949239,-0.14786409980560897,0.7333333333333334,0.0,-0.0006551342450114554,0.0023956599031867178,266.0,463.0,False,False,0.0,364.5
feature_359,0.0,0.2514722651235152,0.22791469136986295,0.8666666666666667,0.0,-0.0017963017742730109,0.0042673902680345375,185.0,547.0,False,False,0.0,366.0
feature_116,0.0,0.22146565048610453,0.03225000684074733,0.6,0.0,-0.0010495445397937138,0.004237836539852348,229.0,505.0,False,False,0.0,367.0
feature_206,0.0,0.04785053528258537,-0.024289030696503247,0.6666666666666667,0.0,0.0,0.0,469.0,265.0,False,False,0.0,367.0
feature_418,0.0,0.25297715908900464,-0.25297715908900464,1.0,0.0,-0.0018636744107147368,0.004369504920140061,181.0,553.0,False,False,0.0,367.0
feature_347,0.0,0.047850535282585364,-0.024289030696503223,0.6666666666666667,0.0,0.0,0.0,470.0,265.0,False,False,0.0,367.5
feature_478,0.0,0.047850535282585364,-0.024289030696503223,0.6666666666666667,0.0,0.0,0.0,470.0,265.0,False,False,0.0,367.5
feature_433,0.0,0.2789522558729178,0.22968891111977377,0.8,0.0,-0.0031455126083251737,0.0034222775580304778,160.0,576.0,False,False,0.0,368.0
feature_342,0.0,0.047850535282585344,-0.024289030696503146,0.6666666666666667,0.0,0.0,0.0,472.0,265.0,False,False,0.0,368.5
feature_209,0.0,0.04785053528258534,-0.024289030696503237,0.6666666666666667,0.0,0.0,0.0,473.0,265.0,False,False,0.0,369.0
feature_074,0.0,0.04785053528258532,-0.024289030696503122,0.6666666666666667,0.0,0.0,0.0,474.0,265.0,False,False,0.0,369.5
feature_432,0.0,0.19457346312688167,-0.15203004181325944,0.8666666666666667,0.0,-0.0006569905762306797,0.003981001776152777,275.0,464.0,False,False,0.0,369.5
feature_483,0.0,0.2521581221534663,0.17996392458173285,0.8666666666666667,0.0,-0.002141067951472351,0.003452605966635992,183.0,559.0,False,False,0.0,371.0
feature_571,0.0,0.22391853751291815,-0.21477845689139355,0.9333333333333333,0.0,-0.0012848640637679969,0.0036223275270337372,223.0,520.0,False,False,0.0,371.5
feature_044,0.0,0.24042691721170423,0.18321852425200108,0.8,0.0,-0.0018143109516234844,0.002515613168787244,196.0,550.0,False,False,0.0,373.0
feature_160,0.0,0.2312038777545134,0.2312038777545134,1.0,0.0,-0.0017229170470283053,0.010654750725378921,210.0,539.0,False,False,0.0,374.5
feature_279,0.0,0.21409850273519934,0.0662186904474524,0.6,0.0,-0.0010488510810908367,0.001536743412140149,247.0,504.0,False,False,0.0,375.5
feature_073,0.0,0.18819260807963845,-0.045555039032197736,0.5333333333333333,0.0,-0.0007581875771004628,0.002482036737492931,288.0,469.0,False,False,0.0,378.5
feature_575,0.0,0.24023480704633962,0.21615435805918656,0.7333333333333333,0.0,-0.002177266805848057,0.0051471840704539465,198.0,561.0,False,False,0.0,379.5
feature_459,0.0,0.1840610301035672,0.14101746456757253,0.8,0.0,-0.0006301425979694372,0.004635453618149601,300.0,460.0,False,False,0.0,380.0
feature_304,0.0,0.1986827184214122,-0.1840923768701462,0.8666666666666667,0.0,-0.0009642179477955149,0.000765351499252265,269.0,494.0,False,False,0.0,381.5
feature_003,0.0,0.18746012193877554,-0.018165449742491204,0.6,0.0,-0.0007798362861801708,0.0009412347318675462,291.0,474.0,False,False,0.0,382.5
feature_268,0.0,0.16262939143439323,-0.15146264624398517,0.8666666666666667,0.0,-0.0003320574031964229,0.0022668609648013554,340.0,426.0,False,False,0.0,383.0
feature_339,0.0,0.18822342059141853,-0.1784573730479333,0.8666666666666667,0.0,-0.0008719292158330691,0.002167257327810759,287.0,480.0,False,False,0.0,383.5
feature_334,0.0,0.18402462190363084,-0.1592728593992479,0.8,0.0,-0.0007586368870649746,0.0025803442842406016,301.0,470.0,False,False,0.0,385.5
feature_154,0.0,0.18079339059688435,-0.021763733147926814,0.6,0.0,-0.0007056906499883553,0.0010801628686944442,307.0,467.0,False,False,0.0,387.0
feature_196,0.0,0.19591934399384828,-0.15592930888522158,0.7333333333333334,0.0,-0.0010399459123077307,0.0019004514238492253,273.0,501.0,False,False,0.0,387.0
feature_331,0.0,0.16276040566762282,0.10323937045641887,0.6666666666666666,0.0,-0.00039167691792989874,0.004669515779284891,339.0,435.0,False,False,0.0,387.0
feature_110,0.0,0.1614911889388823,-0.053978226175892624,0.6,0.0,-0.00044152307646738357,0.0011893698164693579,345.0,441.0,False,False,0.0,393.0
feature_015,0.0,0.13110299646351456,0.0771744790120709,0.6,0.0,-8.670220311216749e-05,0.002328818440481871,394.0,398.0,False,False,0.0,396.0
feature_063,0.0,0.2011716039394156,-0.09060998612954144,0.7333333333333334,0.0,-0.0014692820220947517,0.004517033976850655,265.0,528.0,False,False,0.0,396.5
feature_350,0.0,0.1278427456567553,-0.10820713393463972,0.8,0.0,-5.8040770817618806e-05,0.004426003829407867,400.0,393.0,False,False,0.0,396.5
feature_246,0.0,0.13264607227013014,0.044775454599009654,0.5333333333333333,0.0,-0.0001303524322133672,0.0015005810211092259,390.0,404.0,False,False,0.0,397.0
feature_357,0.0,0.18166908061623774,0.06994871939261683,0.6666666666666666,0.0,-0.0009447909982405875,0.0016539191445419088,304.0,491.0,False,False,0.0,397.5
feature_166,0.0,0.14699591633100806,-0.06317306923640237,0.5333333333333333,0.0,-0.00030367959215608627,0.0034015891529457112,373.0,423.0,False,False,0.0,398.0
feature_423,0.0,0.18310670825716016,0.1579915744501737,0.7333333333333333,0.0,-0.001016873989263306,0.005316753343531289,303.0,499.0,False,False,0.0,401.0
feature_004,0.0,0.1347148928193568,-0.03819580153589583,0.6,0.0,-0.00026169198369683784,0.0023465791456731156,386.0,417.0,False,False,0.0,401.5
feature_208,0.0,0.1463825313265642,-0.03574255009899453,0.5333333333333333,0.0,-0.00036772610523728885,0.0029809248758718644,374.0,430.0,False,False,0.0,402.0
feature_411,0.0,0.20336029010148646,0.1936817614306518,0.9333333333333333,0.0,-0.001783892984934924,0.002488970029139039,262.0,544.0,False,False,0.0,403.0
feature_561,0.0,0.2196519772919889,0.21257735183058954,0.8666666666666667,0.0,-0.0037747001841414683,0.008925664334670848,232.0,580.0,False,False,0.0,406.0
feature_147,0.0,0.1762733045870287,0.1762733045870287,1.0,0.0,-0.0009697769287650076,0.005828888881660392,317.0,496.0,False,False,0.0,406.5
feature_584,0.0,0.13135916939871928,0.12895176333052213,0.9333333333333333,0.0,-0.0003460991240187653,0.0015040082850065097,393.0,427.0,False,False,0.0,410.0
feature_244,0.0,0.1147565806945392,-0.06958449902490872,0.9333333333333333,0.0,-6.853600354858415e-05,0.0008486477037065116,425.0,397.0,False,False,0.0,411.0
feature_426,0.0,0.16861548152865483,-0.16861548152865483,1.0,0.0,-0.0009544185023723284,0.0032265875390076176,330.0,493.0,False,False,0.0,411.5
feature_120,0.0,0.17835690420872946,-0.12537394594397286,0.8,0.0,-0.0011666082164617341,0.005245138522570814,311.0,514.0,False,False,0.0,412.5
feature_050,0.0,0.12081977647361346,0.07919878995134269,0.6,0.0,-0.00016679485281023525,0.0057923479528275545,418.0,410.0,False,False,0.0,414.0
feature_203,0.0,0.12661786160631697,0.06922641242930656,0.8,0.0,-0.00032276052823039075,0.0056981747892528405,403.0,425.0,False,False,0.0,414.0
feature_565,0.0,0.1637932671173064,0.16161726058480008,0.8666666666666667,0.0,-0.0009508768844525229,0.0017102461184497718,337.0,492.0,False,False,0.0,414.5
feature_088,0.0,0.21657906367280114,-0.1199714291795344,0.6666666666666667,0.0,-0.006141306170678205,0.008834539364584726,241.0,589.0,False,False,0.0,415.0
feature_055,0.0,0.19005978587045708,0.07907660911777571,0.7333333333333333,0.0,-0.0018300499413231996,0.0040262642791082425,280.0,551.0,False,False,0.0,415.5
feature_151,0.0,0.21206543731428418,-0.21012647961765293,0.9333333333333333,0.0,-0.0038593741658496583,0.0065199154977415965,251.0,582.0,False,False,0.0,416.5
feature_253,0.0,0.11164759503622856,-0.10750115966743176,0.8666666666666667,0.0,-0.00013504018156687724,0.00852448308189547,428.0,405.0,False,False,0.0,416.5
feature_008,0.0,0.1885728698854365,-0.08014327130596192,0.6,0.0,-0.00180240495734779,0.0021473733190645146,285.0,549.0,False,False,0.0,417.0
feature_024,0.0,0.17752151123887489,-0.12036764774685044,0.8,0.0,-0.0012920836134806951,0.0042015258098188025,313.0,521.0,False,False,0.0,417.0
feature_435,0.0,0.10093025270321293,-0.03595108014891771,0.6,0.0,-6.12743280025049e-05,0.0011729884847731017,439.0,395.0,False,False,0.0,417.0
feature_543,0.0,0.13817762178567133,-0.13817762178567133,1.0,0.0,-0.0005350130297734271,0.0010823505673531353,382.0,453.0,False,False,0.0,417.5
feature_083,0.0,0.16722733633383577,-0.005899344788373733,0.6,0.0,-0.0010448232408987292,0.0035336324611275074,333.0,503.0,False,False,0.0,418.0
feature_098,0.0,0.17452035887289577,0.04581287047462558,0.5333333333333333,0.0,-0.0012631508474002424,0.0020376773831361516,321.0,517.0,False,False,0.0,419.0
feature_144,0.0,0.13223170887165164,0.0173827034794094,0.5333333333333333,0.0,-0.0004725079392679836,0.002260910556508006,391.0,447.0,False,False,0.0,419.0
feature_437,0.0,0.18969706384485485,0.12393369604572596,0.6,0.0,-0.0020252337802607817,0.004335486831920008,282.0,558.0,False,False,0.0,420.0
feature_134,0.0,0.17986552967770766,-0.17986552967770766,1.0,0.0,-0.0016293714194131597,0.0059453465199023284,309.0,533.0,False,False,0.0,421.0
feature_099,0.0,0.15827359174614616,0.10051556224261514,0.7333333333333333,0.0,-0.0009360725123046737,0.0037400410656980164,355.0,489.0,False,False,0.0,422.0
feature_392,0.0,0.12282389690333338,-0.024165848709690345,0.5333333333333333,0.0,-0.00038898846640684397,0.0020842238437915024,411.0,434.0,False,False,0.0,422.5
feature_420,0.0,0.1554623518113683,0.14963355492335448,0.8,0.0,-0.0008989587992599968,0.0011143798866572112,360.0,485.0,False,False,0.0,422.5
feature_362,0.0,0.14296413902192068,-0.14296413902192068,1.0,0.0,-0.0007995304404851634,0.00592378857749567,377.0,475.0,False,False,0.0,426.0
feature_482,0.0,0.173771235963211,0.10476023748533736,0.6666666666666666,0.0,-0.001556829760506512,0.004991563951320763,322.0,530.0,False,False,0.0,426.0
feature_321,0.0,0.17006931830896177,-0.11737910403572796,0.6666666666666667,0.0,-0.0015876657919469239,0.0034173208693359493,325.0,531.0,False,False,0.0,428.0
feature_011,0.0,0.19268322240885383,-0.00962921166161602,0.5333333333333333,0.0,-0.004871182523641414,0.008100619306427245,279.0,588.0,False,False,0.0,433.5
feature_410,0.0,0.1577986211809587,0.09398943642038475,0.8,0.0,-0.0011340724247512403,0.0021239772830367173,356.0,512.0,False,False,0.0,434.0
